@relation 'testdata-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nam,Nu}
@attribute QueQuan {Nam,Trung,Bac}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1993,1994,1995,1996,1997}
@attribute NamTotNghiepCap3 {2013,2014,2015}
@attribute NamNhapHoc {2015}
@attribute NhanTroCapToanPhanHK1 {Co,Khong}
@attribute NhanTroCapToanPhanHK2 {Co,Khong}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Co,Khong}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
3,0.905703,0.884647,22,0.884647,0.851176,17,0.905528,0.893749,Kinh,Nam,Bac,Chua,22,5.75,7.25,9,0,52.5,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
6,0.829736,0.856269,22,0.856269,0.834336,22,0.891628,0.873948,Kinh,Nam,Nam,Chua,22,9.25,7.75,0,5,52.25,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
3,0.921919,0.95137,22,0.95137,0.924726,20,0.807638,0.882926,Khac,Nam,Trung,Chua,22,7.75,7,0,7.25,44,1996,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.981169,0.964977,22,0.964977,0.933056,14,0.925332,0.94956,Kinh,Nam,Nam,Chua,22,7.5,5,0,9.5,53.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.991593,0.915071,22,0.915071,0.859135,18,0.863676,0.891944,Kinh,Nam,Trung,Chua,24,9.25,6,8.75,0,50.25,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
3,0.917531,0.816497,22,0.816497,0.989674,20,0.948326,0.879273,Kinh,Nam,Nam,Chua,22,5.75,8,8.25,0,44.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
2,0.862268,0.844958,22,0.844958,0.959429,18,0.977443,0.904576,Khac,Nam,Bac,Chua,22,7,7.5,7.5,0,47,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
2,0.947229,0.925519,22,0.925519,0.839877,17,0.95567,0.938662,Kinh,Nu,Trung,Chua,22,9.5,8,0,4.5,41,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
5,0.810797,0.958178,22,0.958178,0.849115,20,0.936045,0.947639,Kinh,Nu,Nam,Chua,22,8.25,9.5,0,4.25,57.25,1996,2015,2015,Co,Co,Co,Khong,Co,Co,Co
3,0.954172,0.954799,22,0.954799,0.818022,16,0.95011,0.952825,Kinh,Nam,Bac,Chua,22,9.5,6.75,0,5.75,56.75,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.887862,0.844407,22,0.844407,0.887736,18,0.82307,0.834805,Kinh,Nam,Bac,Chua,22.5,6.75,9.25,6.5,0,57,1996,2014,2015,Co,Co,Co,Co,Co,Co,Co
3,0.9469,0.974495,22,0.974495,0.920996,20,0.813221,0.897698,Kinh,Nam,Bac,Chua,23.25,7.5,7,8.75,0,46.25,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
5,0.858162,0.94702,22,0.94702,0.852233,15,0.925539,0.938311,Kinh,Nam,Nam,Chua,22.5,7,5.5,10,0,47,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
4,0.802947,0.99198,22,0.99198,0.83774,17,0.968715,0.981839,Kinh,Nu,Bac,Chua,22,8.5,6.25,7.25,0,54,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
4,0.857657,0.952542,22,0.952542,0.911145,20,0.807821,0.883627,Khac,Nam,Trung,Chua,22,6,6.5,0,9.5,48,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
3,0.869896,0.859452,22,0.859452,0.951356,17,0.824485,0.84421,Khac,Nam,Bac,Chua,22,5.75,8.5,7.75,0,40.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
5,0.952735,0.935985,22,0.935985,0.984205,20,0.977874,0.955932,Kinh,Nam,Nam,Chua,22,7.25,7.5,0,7.25,54,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
5,0.984089,0.950178,22,0.950178,0.997041,17,0.916443,0.935473,Kinh,Nam,Bac,Chua,22,5.75,9.5,6.75,0,54.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
5,0.946107,0.831632,22,0.831632,0.987115,14,0.870702,0.846826,Kinh,Nam,Nam,Chua,22,9,6.5,0,6.5,56.75,1995,2013,2015,Khong,Khong,Co,Khong,Co,Co,Co
3,0.929767,0.954649,22,0.954649,0.826738,16,0.869132,0.918642,Kinh,Nam,Trung,Chua,22,5.25,8,0,8.75,49.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
5,0.915943,0.930704,22,0.930704,0.857552,19,0.834692,0.88621,Kinh,Nam,Trung,Chua,22,5,7.75,0,9.25,58.75,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
6,0.922214,0.828807,22,0.828807,0.901922,14,0.838462,0.832562,Kinh,Nu,Trung,Chua,22,8.25,6.25,0,7.5,40,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
1,0.841618,0.963463,22,0.963463,0.932429,17,0.989776,0.974933,Kinh,Nam,Bac,Chua,22,6.5,5.25,0,10.25,52,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
5,0.863927,0.83297,22,0.83297,0.800132,15,0.833026,0.832993,Kinh,Nam,Trung,Chua,23.75,9,7.5,7.25,0,45.75,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.889006,0.816394,22,0.816394,0.812306,15,0.980069,0.882749,Kinh,Nu,Bac,Chua,22,5,8.75,8.25,0,42.75,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.81682,0.912441,22,0.912441,0.826754,15,0.958262,0.931017,Kinh,Nam,Nam,Chua,27.75,10,9.75,8,0,44.75,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
3,0.869333,0.827891,22,0.827891,0.87438,17,0.801244,0.816275,Kinh,Nu,Trung,Chua,22,7.25,5.25,0,9.5,56,1995,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
5,0.937565,0.870231,22,0.870231,0.996728,18,0.90692,0.886741,Kinh,Nam,Nam,Chua,22,9.5,7.75,0,4.75,43.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
3,0.81931,0.870607,22,0.870607,0.861005,21,0.821717,0.846731,Khac,Nam,Bac,Chua,22.5,7.75,5.5,9.25,0,42.75,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
4,0.873637,0.931424,22,0.931424,0.947397,18,0.927222,0.929533,Kinh,Nam,Bac,Chua,22,5.5,5.5,11,0,51,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
5,0.846686,0.90606,22,0.90606,0.899766,15,0.896298,0.902102,Kinh,Nu,Bac,Chua,22,9,9.75,0,3.25,50.5,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
4,0.948563,0.952051,22,0.952051,0.81558,15,0.910324,0.935134,Kinh,Nam,Nam,Chua,22,9.5,9.25,0,3.25,58,1996,2014,2015,Khong,Khong,Co,Co,Co,Co,Co
1,0.960171,0.861269,22,0.861269,0.83204,14,0.803632,0.838855,Kinh,Nam,Trung,Chua,24,7.75,8.25,8,0,51.25,1995,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.965473,0.909812,22,0.909812,0.814299,15,0.81917,0.873066,Kinh,Nam,Trung,Chua,22,5.5,5.75,0,10.75,48.75,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.859733,0.897175,22,0.897175,0.940867,18,0.82051,0.862676,Kinh,Nam,Nam,Chua,22.75,6.5,7.5,8.75,0,54,1995,2013,2015,Co,Khong,Co,Co,Co,Co,Co
2,0.837754,0.941652,22,0.941652,0.898207,21,0.965917,0.953502,Kinh,Nam,Nam,Chua,22,6,7.5,0,8.5,57,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.879083,0.839224,22,0.839224,0.885836,21,0.929795,0.883456,Kinh,Nam,Bac,Chua,22,9.5,8,0,4.5,48.5,1995,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.90011,0.817121,22,0.817121,0.944501,14,0.882105,0.842393,Kinh,Nam,Bac,Chua,22.75,9.25,5,8.5,0,43.25,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
5,0.970443,0.81997,22,0.81997,0.824819,17,0.817399,0.81885,Kinh,Nam,Nam,Chua,24.5,6.25,9.75,8.5,0,46.5,1995,2013,2015,Co,Khong,Co,Khong,Co,Co,Co
2,0.955412,0.936724,22,0.936724,0.934952,17,0.867281,0.906454,Kinh,Nam,Bac,Chua,22,7.75,7,7.25,0,42.5,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
1,0.894888,0.916412,22,0.916412,0.825708,15,0.968169,0.937395,Khac,Nam,Trung,Chua,22,5.5,6.5,10,0,58.5,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.820901,0.986916,22,0.986916,0.835255,21,0.900237,0.944584,Kinh,Nam,Nam,Chua,22,9.25,9,0,3.75,57.25,1995,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
3,0.932902,0.985909,22,0.985909,0.880686,15,0.967958,0.978632,Kinh,Nam,Nam,Chua,22.5,6,7.5,9,0,59,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.833089,0.933807,22,0.933807,0.99518,18,0.97918,0.954225,Khac,Nu,Nam,Chua,22,6.25,7,0,8.75,47.5,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
1,0.819534,0.92194,22,0.92194,0.918054,17,0.89059,0.908275,Khac,Nam,Bac,Chua,22,7.5,6.25,0,8.25,49.75,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
5,0.897796,0.895187,22,0.895187,0.937364,15,0.945795,0.915703,Kinh,Nam,Nam,Chua,23.5,5.75,7.75,10,0,44,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
2,0.935005,0.900017,22,0.900017,0.811103,14,0.893796,0.897598,Kinh,Nu,Bac,Chua,23.5,6,9.5,8,0,40.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
5,0.816144,0.992822,22,0.992822,0.899644,15,0.934292,0.969094,Kinh,Nam,Nam,Chua,22,9.5,7,0,5.5,46.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
6,0.9444,0.865418,22,0.865418,0.972215,21,0.801175,0.834044,Kinh,Nu,Nam,Chua,24.75,9.25,7,8.5,0,55.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
1,0.918362,0.869295,22,0.869295,0.935884,20,0.865599,0.867535,Kinh,Nam,Trung,Chua,22,7,7,0,8,58.75,1996,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
3,0.870564,0.867837,22,0.867837,0.896827,16,0.852655,0.861445,Kinh,Nam,Bac,Chua,22,5,8.25,0,8.75,54.5,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.892308,0.861645,22,0.861645,0.872627,14,0.913171,0.881683,Khac,Nam,Nam,Chua,23.75,9.75,5.5,8.5,0,59,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
4,0.819052,0.815293,22,0.815293,0.91059,22,0.913138,0.864216,Khac,Nam,Bac,Chua,25.75,9,8.5,8.25,0,45,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
5,0.814768,0.966667,22,0.966667,0.896354,16,0.81242,0.901721,Kinh,Nam,Nam,Chua,22,7.25,8.75,0,6,41.75,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
6,0.986515,0.815819,22,0.815819,0.802592,17,0.889221,0.847815,Kinh,Nam,Trung,Chua,22,8.5,9,0,4.5,45.25,1996,2014,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.865303,0.88758,22,0.88758,0.853879,16,0.819779,0.859032,Kinh,Nam,Trung,Chua,22,9.75,8.5,0,3.75,55,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.981722,0.976254,22,0.976254,0.8191,14,0.897694,0.945703,Kinh,Nam,Nam,Chua,22,6.5,6.75,0,8.75,56.75,1995,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
1,0.888818,0.923607,22,0.923607,0.855608,22,0.883865,0.903736,Kinh,Nam,Nam,Chua,23.25,5,9.75,8.5,0,56.25,1996,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
3,0.902891,0.92416,22,0.92416,0.896191,19,0.865813,0.897121,Khac,Nam,Nam,Chua,22,9.25,6.5,0,6.25,52,1996,2014,2015,Khong,Co,Co,Khong,Co,Co,Co
4,0.904141,0.957984,22,0.957984,0.820394,15,0.959254,0.958499,Kinh,Nu,Trung,Chua,22,5.25,7.75,0,9,56.25,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
4,0.998537,0.947169,22,0.947169,0.869864,14,0.835594,0.903779,Kinh,Nam,Nam,Chua,22,9,8.75,0,4.25,48.75,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
2,0.863872,0.872773,22,0.872773,0.936361,14,0.849654,0.863783,Kinh,Nam,Trung,Chua,23.5,8.25,6.25,9,0,58.25,1995,2013,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.804221,0.862557,22,0.862557,0.920055,16,0.83113,0.849325,Kinh,Nam,Bac,Chua,23,9.5,8,5.5,0,56.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.875148,0.978729,22,0.978729,0.973095,21,0.965553,0.972294,Kinh,Nam,Trung,Chua,22,9.75,7.5,0,4.75,57.25,1996,2014,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.899189,0.942006,22,0.942006,0.89139,18,0.970061,0.95463,Kinh,Nam,Nam,Chua,22,7.5,9,0,5.5,42.25,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.993671,0.870651,22,0.870651,0.985712,22,0.975104,0.922877,Kinh,Nam,Nam,Chua,24.25,7.5,7.75,9,0,47.75,1996,2014,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.940858,0.88105,22,0.88105,0.927344,16,0.947589,0.909067,Kinh,Nam,Trung,Chua,26.75,8.25,9.25,9.25,0,48.75,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.839685,0.908118,22,0.908118,0.90112,18,0.901932,0.905334,Kinh,Nam,Bac,Chua,22,7,7,8,0,60,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.95166,0.970725,22,0.970725,0.892341,14,0.887459,0.938344,Kinh,Nu,Nam,Chua,24.25,6.5,9.75,8,0,47.5,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
4,0.870105,0.96358,22,0.96358,0.963113,19,0.895801,0.93217,Kinh,Nam,Nam,Chua,22.5,7.25,5.75,9.5,0,59.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.884084,0.860876,22,0.860876,0.857442,22,0.996931,0.928904,Kinh,Nam,Trung,Chua,22,7,8.5,0,6.5,57.5,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
3,0.99635,0.904204,22,0.904204,0.831696,21,0.953313,0.928188,Kinh,Nam,Trung,Chua,23,8.75,6.75,7.5,0,55.5,1995,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
1,0.927914,0.91834,22,0.91834,0.818904,20,0.975063,0.945351,Kinh,Nu,Nam,Chua,26.75,8.5,8.75,9.5,0,52.5,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
5,0.95696,0.896302,22,0.896302,0.910029,19,0.829502,0.865346,Kinh,Nam,Bac,Chua,22,5.75,9.5,0,6.75,50.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
1,0.979176,0.94422,22,0.94422,0.808662,15,0.818628,0.893304,Kinh,Nu,Bac,Chua,22,6.75,6.25,0,9,54,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.98677,0.863334,22,0.863334,0.818909,22,0.992255,0.927795,Kinh,Nam,Nam,Chua,23.5,9.25,6.25,8,0,42,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
1,0.91899,0.801399,22,0.801399,0.863379,17,0.915638,0.851195,Kinh,Nam,Nam,Chua,22,9.5,5.25,0,7.25,41.5,1993,2013,2015,Co,Khong,Co,Khong,Co,Co,Co
1,0.822655,0.973683,22,0.973683,0.900245,15,0.810486,0.907522,Kinh,Nam,Bac,Chua,22,7,6.5,0,8.5,51,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
5,0.838387,0.923827,22,0.923827,0.866436,15,0.988597,0.950085,Kinh,Nam,Trung,Chua,22,9,6.25,0,6.75,59.75,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
1,0.812251,0.845818,22,0.845818,0.985244,15,0.892878,0.864896,Kinh,Nam,Nam,Chua,22,8.5,9.5,0,4,59.75,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.90896,0.824244,22,0.824244,0.999706,20,0.882825,0.85214,Kinh,Nu,Bac,Chua,22,8.75,7.5,0,5.75,54.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
3,0.998512,0.874489,22,0.874489,0.99628,20,0.912804,0.892734,Kinh,Nam,Nam,Chua,24.5,9.75,6,8.75,0,56,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
2,0.950851,0.986638,22,0.986638,0.991205,22,0.931155,0.958896,Kinh,Nam,Nam,Chua,22,7,8.75,0,6.25,53.75,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
5,0.969107,0.803671,22,0.803671,0.985495,21,0.816834,0.810099,Kinh,Nam,Bac,Chua,22,5.75,8.5,0,7.75,40.25,1996,2015,2015,Khong,Co,Co,Co,Co,Co,Co
1,0.90847,0.948994,22,0.948994,0.915102,14,0.960989,0.953659,Kinh,Nam,Bac,Chua,22,5.75,6,10.25,0,54.5,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
1,0.974939,0.922253,22,0.922253,0.961965,21,0.879483,0.901365,Kinh,Nam,Trung,Chua,22.5,6.75,6,9.75,0,45,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.951314,0.956121,22,0.956121,0.951507,20,0.94111,0.948973,Kinh,Nam,Trung,Chua,22,6.75,5.75,0,9.5,44.75,1994,2013,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.854048,0.881823,22,0.881823,0.880257,22,0.869057,0.87544,Kinh,Nam,Nam,Chua,22,10,9.5,0,2.5,55.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
6,0.854048,0.881823,22,0.881823,0.880257,21,0.869057,0.875588,Kinh,Nam,Nam,Chua,26.75,8,9.25,9.5,0,41.5,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
6,0.723704,0.732064,22,0.732064,0.658728,19,0.761819,0.745853,Kinh,Nu,Trung,Chua,22.25,7.5,5.75,9,0,43.75,1996,2014,2015,Khong,Khong,Co,Khong,Co,Co,Co
6,0.563456,0.729681,22,0.729681,0.577991,14,0.644447,0.696535,Kinh,Nu,Nam,Chua,22,8.5,5.75,7.75,0,44.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
6,0.790508,0.586045,22,0.586045,0.562237,19,0.728485,0.652054,Kinh,Nam,Bac,Chua,22,5.25,5,0,11.75,56.5,1997,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
4,0.775984,0.71198,22,0.71198,0.668549,16,0.522529,0.632211,Kinh,Nam,Nam,Chua,25.75,8.75,9.25,7.75,0,58.25,1995,2013,2015,Co,Co,Co,Co,Co,Co,Co
5,0.734916,0.55897,22,0.55897,0.625167,16,0.618593,0.584075,Kinh,Nam,Nam,Chua,22,7.5,7,0,7.5,49.75,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.571188,0.569515,22,0.569515,0.745523,19,0.702157,0.630983,Kinh,Nam,Trung,Chua,22,7,8.25,6.75,0,58.25,1997,2015,2015,Co,Khong,Co,Co,Co,Co,Co
6,0.694588,0.706995,22,0.706995,0.767517,15,0.74758,0.723449,Kinh,Nam,Nam,Chua,24.25,9.75,6.25,8.25,0,45.5,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.525976,0.711862,22,0.711862,0.753033,17,0.642087,0.681447,Kinh,Nu,Nam,Chua,23,7,8,8,0,50.25,1996,2014,2015,Co,Co,Co,Khong,Co,Co,Co
2,0.738484,0.583407,22,0.583407,0.513358,20,0.517373,0.551962,Kinh,Nu,Bac,Chua,22,5.5,7.75,0,8.75,42.5,1996,2014,2015,Khong,Co,Co,Co,Co,Co,Co
4,0.767419,0.717656,22,0.717656,0.721486,18,0.710669,0.714512,Kinh,Nam,Bac,Chua,22,6,6,10,0,50,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
4,0.565595,0.757411,22,0.757411,0.776622,20,0.649115,0.705842,Khac,Nam,Bac,Chua,22,9.75,9.5,0,2.75,49.75,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
6,0.653045,0.586765,22,0.586765,0.571903,21,0.658137,0.621621,Khac,Nu,Bac,Chua,22,7,5.75,0,9.25,59.75,1996,2014,2015,Co,Co,Co,Khong,Co,Co,Co
2,0.567317,0.583252,22,0.583252,0.542753,14,0.720749,0.636723,Kinh,Nam,Bac,Chua,24,8,7,9,0,55,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
6,0.740708,0.571528,22,0.571528,0.562204,14,0.644766,0.600009,Kinh,Nam,Trung,Chua,22,6.5,8,0,7.5,57.75,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
4,0.508443,0.52628,22,0.52628,0.598577,22,0.682029,0.604154,Kinh,Nam,Bac,Chua,22,7,5.5,0,9.5,52.25,1995,2013,2015,Co,Co,Co,Khong,Co,Co,Co
3,0.773444,0.624906,22,0.624906,0.734099,22,0.62677,0.625838,Kinh,Nam,Bac,Chua,22,9.25,6.5,6.25,0,49.5,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
4,0.716215,0.509549,22,0.509549,0.732224,17,0.51883,0.513595,Kinh,Nam,Nam,Chua,22,10,7,0,5,51.75,1997,2015,2015,Khong,Co,Co,Khong,Co,Co,Co
4,0.584863,0.721076,22,0.721076,0.644538,22,0.702607,0.711842,Kinh,Nu,Trung,Chua,22.75,7.5,8.75,6.5,0,57,1996,2014,2015,Co,Co,Co,Khong,Co,Co,Co
2,0.600348,0.610568,22,0.610568,0.770274,19,0.66114,0.634004,Kinh,Nam,Bac,Chua,26,7.25,9.25,9.5,0,46.75,1995,2015,2015,Co,Khong,Co,Co,Co,Co,Co
4,0.507474,0.726105,22,0.726105,0.577313,15,0.674763,0.70529,Kinh,Nu,Bac,Chua,22,6.5,6.5,9,0,58.75,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
5,0.694094,0.793147,22,0.793147,0.607196,16,0.737952,0.769907,Khac,Nam,Nam,Chua,22,5.25,8.5,0,8.25,59.25,1996,2015,2015,Co,Co,Co,Co,Co,Co,Co
2,0.685359,0.77008,22,0.77008,0.639012,21,0.565666,0.67025,Kinh,Nu,Bac,Chua,22,5,5,12,0,54.5,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.597328,0.674869,22,0.674869,0.661299,18,0.688302,0.680914,Kinh,Nam,Nam,Chua,22,7.75,8,0,6.25,57,1996,2014,2015,Co,Khong,Co,Khong,Co,Co,Co
3,0.529035,0.726763,22,0.726763,0.6052,22,0.588241,0.657502,Kinh,Nu,Nam,Chua,23.25,6.5,7.75,9,0,55.25,1995,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.711344,0.711435,22,0.711435,0.714107,20,0.604806,0.660659,Kinh,Nam,Bac,Chua,22,8,5,9,0,45.75,1997,2015,2015,Khong,Co,Co,Co,Co,Co,Co
2,0.558374,0.723623,22,0.723623,0.538712,22,0.61659,0.670106,Kinh,Nam,Bac,Chua,22,7,5.75,9.25,0,52.75,1996,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
1,0.708615,0.793669,22,0.793669,0.718187,22,0.748146,0.770907,Kinh,Nam,Trung,Chua,24.5,8.25,8.25,8,0,40.25,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
6,0.755239,0.765324,22,0.765324,0.639731,17,0.597554,0.692193,Kinh,Nam,Trung,Chua,22,5.25,6.75,0,10,47,1997,2015,2015,Co,Co,Co,Khong,Co,Co,Co
4,0.751172,0.561653,22,0.561653,0.631822,19,0.725689,0.63767,Kinh,Nam,Trung,Chua,22,10,6,0,6,60,1995,2015,2015,Co,Co,Co,Co,Co,Co,Co
6,0.751647,0.664468,22,0.664468,0.598658,22,0.757959,0.711213,Kinh,Nam,Trung,Chua,23.25,7.75,9.5,6,0,46.5,1997,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
5,0.523008,0.569194,22,0.569194,0.77274,15,0.586696,0.576289,Kinh,Nam,Nam,Chua,23,8,7.5,7.5,0,42.5,1996,2015,2015,Khong,Khong,Co,Khong,Co,Co,Co
5,0.705511,0.634474,22,0.634474,0.606605,14,0.745296,0.677571,Kinh,Nu,Trung,Chua,22,6,7.75,0,8.25,50.5,1995,2013,2015,Khong,Khong,Co,Khong,Co,Co,Co
1,0.519024,0.628326,22,0.628326,0.566392,18,0.568954,0.601609,Kinh,Nu,Trung,Chua,23.25,8,9.75,5.5,0,52.5,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.586208,0.746236,22,0.746236,0.734596,21,0.525672,0.638519,Kinh,Nu,Bac,Chua,25.5,8.5,8.75,8.25,0,51,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
2,0.66172,0.58882,22,0.58882,0.646113,19,0.700138,0.640406,Kinh,Nam,Trung,Chua,22,8.5,7.25,6.25,0,51.25,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
2,0.722694,0.743827,22,0.743827,0.671068,18,0.579571,0.669912,Kinh,Nam,Trung,Chua,23.5,7.25,6.25,10,0,49.75,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
3,0.748918,0.758039,22,0.758039,0.68983,18,0.575369,0.675837,Kinh,Nam,Trung,Chua,22,6.5,6.25,9.25,0,58.5,1995,2013,2015,Co,Co,Co,Co,Co,Co,Co
2,0.562758,0.567058,22,0.567058,0.767454,15,0.731287,0.633637,Kinh,Nam,Nam,Chua,22,6.25,7.75,0,8,53.75,1997,2015,2015,Co,Khong,Co,Khong,Co,Co,Co
4,0.747195,0.560147,22,0.560147,0.690796,15,0.675595,0.60695,Kinh,Nam,Bac,Chua,22,8,6.5,0,7.5,55.5,1995,2015,2015,Khong,Khong,Co,Co,Co,Co,Co
3,0.72627,0.666434,22,0.666434,0.525564,22,0.546962,0.606698,Kinh,Nam,Trung,Chua,22,7,5.75,9.25,0,46.5,1997,2015,2015,Co,Co,Co,Co,Co,Co,Co
