@relation 'balanced1-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nu,Nam}
@attribute QueQuan {Bac,Nam,Trung}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1988,1989,1990,1991,1992,1993,1994,1995,1996}
@attribute NamTotNghiepCap3 {2008,2009,2010,2011,2012,2013,2014}
@attribute NamNhapHoc {2010,2011,2012,2013,2014}
@attribute NhanTroCapToanPhanHK1 {Khong,Co}
@attribute NhanTroCapToanPhanHK2 {Khong,Co}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Khong,Co}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
4,0.901525,0.917731,22,0.917731,0.968254,21,0.83694,0.878275,Kinh,Nam,Nam,Chua,21.5,8.75,8,0,4.75,46.5,1996,2014,2014,Co,Khong,Co,Co,Co,Co,Co
5,0.941023,0.887403,22,0.887403,0.813986,15,0.889737,0.88835,Kinh,Nu,Bac,Chua,21,8.5,5.25,0,7.25,49.5,1992,2011,2013,Khong,Co,Co,Co,Co,Co,Co
2,0.198178,0.071135,22,0.071135,0.281439,15,0.401842,0.205205,Kinh,Nam,Trung,Chua,20,6.75,9.75,0,3.5,58.75,1991,2009,2011,Co,Khong,Khong,Co,Khong,Khong,Co
4,0.944824,0.812623,22,0.812623,0.946157,15,0.852322,0.828717,Kinh,Nam,Trung,Chua,20,5,8.75,0,6.25,53.25,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
2,0.286559,0.021192,22,0.021192,0.008745,15,0.344126,0.152111,Kinh,Nam,Bac,Chua,21.5,8,7,0,6.5,47,1994,2012,2014,Co,Khong,Khong,Khong,Khong,Khong,Co
1,0.340584,0.403991,22,0.403991,0.436707,22,0.232868,0.31843,Kinh,Nam,Trung,Chua,20,8.25,9.25,0,2.5,45,1992,2011,2011,Khong,Co,Khong,Khong,Khong,Khong,Co
2,0.832392,0.970195,22,0.970195,0.937583,21,0.819307,0.896506,Khac,Nam,Nam,Chua,21.5,9.75,7.75,0,4,56.5,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
1,0.98639,0.917638,22,0.917638,0.934726,16,0.972469,0.940725,Kinh,Nam,Trung,Chua,20,8,8.25,0,3.75,48,1991,2011,2011,Khong,Co,Co,Co,Co,Co,Co
1,0.55607,0.627351,22,0.627351,0.648602,14,0.583739,0.610391,Kinh,Nu,Trung,Chua,22,9.5,5.75,6.75,0,44,1994,2014,2014,Co,Khong,Co,Co,Co,Co,Co
4,0.871722,0.86024,22,0.86024,0.856284,17,0.915436,0.8843,Kinh,Nam,Bac,Chua,19,9.5,9.5,0,5.75,58.5,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
6,0.879998,0.836732,22,0.836732,0.939244,18,0.95336,0.889215,Kinh,Nu,Trung,Chua,19,7.75,5.5,0,5.75,49.5,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
1,0.174268,0.234614,22,0.234614,0.00636,17,0.075002,0.16504,Kinh,Nam,Trung,Roi,19,8,9.75,0,1.25,48.5,1990,2010,2010,Co,Khong,Khong,Co,Khong,Khong,Co
3,0.958927,0.901757,22,0.901757,0.935858,17,0.827108,0.869217,Kinh,Nam,Nam,Chua,20,7,9,0,4,47.25,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
6,0.848927,0.82985,22,0.82985,0.808414,18,0.848515,0.83825,Kinh,Nam,Nam,Chua,25.75,9.5,8.75,7.5,0,57,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
1,0.967344,0.9352,22,0.9352,0.929402,21,0.886512,0.911422,Kinh,Nam,Nam,Chua,20,9.75,8.25,0,2,53,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
6,0.996163,0.924889,22,0.924889,0.889108,20,0.801906,0.866326,Kinh,Nam,Nam,Chua,21,10,5.5,0,5.5,57.5,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Co
2,0.873413,0.891417,22,0.891417,0.919395,14,0.902107,0.895574,Kinh,Nam,Trung,Chua,21.5,7,8.5,0,6,43.25,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
2,0.814061,0.902312,22,0.902312,0.915315,19,0.994035,0.944817,Kinh,Nam,Bac,Chua,21,8.25,5.25,7.5,0,40.25,1995,2013,2013,Khong,Khong,Co,Co,Co,Co,Co
3,0.974378,0.957627,22,0.957627,0.908788,16,0.825346,0.90193,Kinh,Nam,Nam,Chua,20,7.5,7,0,5.5,54.5,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
2,0.298632,0.122451,22,0.122451,0.058361,14,0.255874,0.174338,Kinh,Nam,Nam,Chua,20.25,8.75,5.5,0,6,42,1993,2012,2012,Co,Khong,Khong,Co,Khong,Khong,Co
6,0.679089,0.531755,22,0.531755,0.673436,15,0.612839,0.564627,Kinh,Nam,Nam,Chua,22.25,9.25,7,6,0,51,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
5,0.959215,0.990654,22,0.990654,0.813054,21,0.830785,0.912579,Kinh,Nam,Trung,Chua,21.5,6.25,5,0,10.25,46.25,1994,2012,2014,Khong,Khong,Co,Khong,Co,Co,Co
2,0.958546,0.858754,22,0.858754,0.93722,14,0.841709,0.852125,Kinh,Nam,Nam,Chua,21.5,6,8.25,7.25,0,42.5,1994,2014,2014,Co,Co,Co,Co,Co,Co,Co
2,0.897354,0.822342,22,0.822342,0.898125,20,0.947749,0.882059,Kinh,Nam,Trung,Chua,20.25,8.75,5.5,0,6,57.25,1994,2012,2012,Co,Khong,Co,Khong,Co,Co,Co
2,0.544812,0.565102,22,0.565102,0.620366,22,0.768951,0.667026,Kinh,Nu,Trung,Chua,22.5,7,10,5.5,0,57.75,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
3,0.804288,0.80567,22,0.80567,0.854955,15,0.844411,0.821375,Kinh,Nam,Bac,Chua,20.25,6.75,9.25,0,4.25,53.75,1994,2012,2012,Khong,Co,Co,Khong,Co,Co,Co
5,0.682911,0.659325,22,0.659325,0.537375,14,0.740072,0.690727,Kinh,Nam,Bac,Chua,21.5,7,5.5,0,9,52.75,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
2,0.861648,0.963994,22,0.963994,0.889245,21,0.978447,0.971052,Kinh,Nu,Nam,Chua,21.5,9.75,9.75,0,2,54,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
4,0.871858,0.986334,22,0.986334,0.940142,18,0.82054,0.911727,Khac,Nam,Nam,Chua,20.25,7.25,6.75,0,6.25,42.5,1992,2012,2012,Khong,Khong,Co,Khong,Co,Co,Co
6,0.815823,0.934493,22,0.934493,0.897423,22,0.812432,0.873463,Kinh,Nam,Bac,Chua,20.75,7.75,5.75,7.25,0,56,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
3,0.889232,0.843734,22,0.843734,0.919079,21,0.999595,0.919852,Kinh,Nam,Nam,Chua,21,7.25,9.5,0,4.25,45,1994,2012,2013,Khong,Khong,Co,Co,Co,Co,Co
6,0.405801,0.254202,22,0.254202,0.151136,17,0.291903,0.270636,Kinh,Nam,Bac,Chua,19,5.5,7,0,6.5,42.25,1991,2010,2010,Khong,Khong,Khong,Co,Khong,Khong,Co
2,0.803315,0.89616,22,0.89616,0.955944,19,0.95455,0.923219,Kinh,Nam,Trung,Chua,20.25,6.5,9.5,0,4.25,43.5,1992,2010,2012,Khong,Khong,Co,Co,Co,Co,Co
5,0.487511,0.13397,22,0.13397,0.323916,20,0.470131,0.294047,Khac,Nu,Nam,Chua,21.5,10,8.5,0,3,55,1996,2014,2014,Co,Co,Khong,Khong,Khong,Khong,Co
3,0.834109,0.940457,22,0.940457,0.813708,21,0.885478,0.913607,Kinh,Nam,Trung,Chua,19,7.25,7.5,0,4.25,52.25,1990,2008,2010,Khong,Co,Co,Khong,Co,Co,Co
5,0.854808,0.856462,22,0.856462,0.948892,20,0.896074,0.875325,Kinh,Nam,Bac,Chua,25.25,8.25,10,7,0,46,1994,2012,2012,Khong,Co,Co,Khong,Co,Co,Co
4,0.914528,0.900169,22,0.900169,0.988745,14,0.905605,0.902283,Kinh,Nam,Bac,Chua,21.5,7,6.25,0,8.25,41.5,1995,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
1,0.839175,0.944418,22,0.944418,0.827385,20,0.830086,0.889974,Kinh,Nu,Nam,Chua,21,5.75,5.75,9.5,0,57.5,1995,2013,2013,Co,Co,Co,Co,Co,Co,Co
1,0.92022,0.968889,22,0.968889,0.971155,15,0.889883,0.936859,Kinh,Nam,Bac,Chua,20.25,9.75,6,0,4.5,47.5,1994,2012,2012,Khong,Khong,Co,Khong,Co,Co,Co
5,0.988988,0.952404,22,0.952404,0.800137,16,0.99203,0.969089,Kinh,Nam,Bac,Chua,21.75,9,5.25,7.5,0,55.75,1991,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
3,0.001827,0.40919,22,0.40919,0.275171,19,0.192977,0.308994,Kinh,Nam,Trung,Chua,19,8,8.25,0,2.75,48,1992,2010,2010,Khong,Khong,Khong,Co,Khong,Khong,Co
3,0.773026,0.744344,22,0.744344,0.544016,15,0.785778,0.761142,Kinh,Nam,Nam,Chua,19,9.25,6,0,3.75,44.75,1990,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
1,0.489855,0.465927,22,0.465927,0.288076,18,0.092338,0.297812,Kinh,Nam,Trung,Chua,19,7.75,6.25,0,5,49,1990,2010,2010,Co,Khong,Khong,Khong,Khong,Khong,Co
6,0.196092,0.444465,22,0.444465,0.4912,21,0.250082,0.349534,Kinh,Nam,Nam,Chua,20,5.5,7.75,0,6.75,55,1992,2010,2011,Co,Khong,Khong,Co,Khong,Khong,Co
5,0.280935,0.460372,22,0.460372,0.382933,22,0.020702,0.240537,Kinh,Nam,Trung,Chua,24.75,9.25,8.75,6.75,0,46.25,1995,2013,2013,Khong,Co,Khong,Co,Khong,Khong,Co
1,0.937469,0.840761,22,0.840761,0.919735,17,0.861874,0.849964,Kinh,Nam,Nam,Chua,20.25,6.75,7.25,0,6.25,57.5,1992,2012,2012,Khong,Khong,Co,Co,Co,Co,Co
5,0.985025,0.837882,22,0.837882,0.885346,16,0.92233,0.873439,Kinh,Nu,Nam,Chua,20.25,7.5,9.75,0,3,44.25,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Co
2,0.898422,0.818746,22,0.818746,0.960969,21,0.950139,0.882915,Khac,Nam,Bac,Chua,21.75,7,6.25,8.5,0,58,1992,2010,2012,Co,Khong,Co,Khong,Co,Co,Co
6,0.964187,0.87562,22,0.87562,0.867856,15,0.854662,0.867123,Kinh,Nam,Bac,Chua,21,10,7.75,0,3.25,54.75,1995,2013,2013,Co,Co,Co,Khong,Co,Co,Co
6,0.075971,0.343071,22,0.343071,0.389073,20,0.076113,0.215948,Kinh,Nam,Bac,Chua,25.5,9.25,9.75,6.5,0,48.75,1993,2011,2011,Co,Co,Khong,Khong,Khong,Khong,Co
3,0.830021,0.980155,22,0.980155,0.811455,19,0.984519,0.982177,Kinh,Nu,Nam,Chua,20.25,6,5.5,0,8.75,40.75,1993,2011,2012,Khong,Khong,Co,Khong,Co,Co,Co
3,0.898392,0.906356,22,0.906356,0.923939,14,0.981715,0.935662,Kinh,Nam,Nam,Chua,21,6,9.75,5.25,0,44.5,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
6,0.986528,0.852991,22,0.852991,0.998512,14,0.818365,0.839525,Kinh,Nam,Trung,Chua,20.25,8.25,7.5,0,4.5,40.5,1993,2011,2012,Co,Co,Co,Co,Co,Co,Co
6,0.805976,0.995648,22,0.995648,0.843138,18,0.90951,0.956886,Kinh,Nam,Bac,Chua,20,9.5,8.25,0,2.25,42.75,1991,2011,2011,Co,Khong,Co,Co,Co,Co,Co
1,0.966243,0.85754,22,0.85754,0.998376,14,0.936762,0.888349,Kinh,Nam,Trung,Chua,21.5,6.75,8.5,6.25,0,42.5,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
2,0.985004,0.905019,22,0.905019,0.981953,18,0.881939,0.894633,Kinh,Nam,Bac,Chua,21,7.75,7.25,0,6,53.75,1995,2013,2013,Co,Co,Co,Khong,Co,Co,Co
2,0.945384,0.973527,22,0.973527,0.857739,22,0.940374,0.95695,Kinh,Nam,Nam,Chua,26.25,9.25,7.25,9.75,0,59.25,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
5,0.90529,0.851782,22,0.851782,0.83208,22,0.814342,0.833062,Kinh,Nam,Bac,Roi,26,7.75,9.25,9,0,49.5,1996,2014,2014,Co,Co,Co,Khong,Co,Co,Co
5,0.926089,0.858243,22,0.858243,0.9482,17,0.970999,0.907393,Kinh,Nam,Nam,Chua,20.25,6.5,5.75,0,8,51.25,1994,2012,2012,Khong,Khong,Co,Khong,Co,Co,Co
5,0.861522,0.830467,22,0.830467,0.811338,18,0.913441,0.867805,Kinh,Nu,Bac,Chua,21.5,8.5,6,0,7,41,1996,2014,2014,Khong,Co,Co,Khong,Co,Co,Co
6,0.826576,0.993631,22,0.993631,0.963875,22,0.989969,0.9918,Kinh,Nam,Nam,Chua,21,6.75,7,7.25,0,56.5,1995,2013,2013,Co,Khong,Co,Co,Co,Co,Co
1,0.993184,0.844103,22,0.844103,0.984311,18,0.859757,0.851147,Kinh,Nam,Trung,Chua,26.25,9.25,8,9,0,50,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
4,0.838543,0.909796,22,0.909796,0.948059,15,0.863361,0.890971,Kinh,Nam,Nam,Chua,20.25,5,9.5,0,5.75,58.5,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Co
1,0.800635,0.979153,22,0.979153,0.882872,19,0.936418,0.959349,Khac,Nam,Trung,Chua,23.5,9.5,6.5,7.5,0,44.25,1992,2012,2012,Co,Khong,Co,Khong,Co,Co,Co
3,0.935683,0.984543,22,0.984543,0.85835,21,0.9656,0.975292,Kinh,Nam,Trung,Chua,23.25,10,5.25,8,0,54.25,1994,2012,2012,Khong,Co,Co,Khong,Co,Co,Co
2,0.910195,0.956671,22,0.956671,0.803139,17,0.937667,0.948387,Kinh,Nu,Nam,Chua,26.75,8.25,9,9.5,0,50.25,1993,2011,2011,Khong,Co,Co,Co,Co,Co,Co
1,0.833945,0.885529,22,0.885529,0.850343,16,0.935219,0.906451,Khac,Nam,Nam,Chua,21,9.25,5.25,0,6.5,47.5,1993,2013,2013,Khong,Co,Co,Khong,Co,Co,Co
2,0.879475,0.94209,22,0.94209,0.924238,17,0.823298,0.890309,Kinh,Nam,Nam,Chua,19,6.5,5.5,0,7,53,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
1,0.766278,0.599513,22,0.599513,0.510254,16,0.53547,0.572548,Kinh,Nam,Trung,Chua,25.25,9.75,8.25,7.25,0,50,1994,2012,2012,Khong,Khong,Co,Khong,Co,Co,Co
5,0.963867,0.873196,22,0.873196,0.825391,16,0.812963,0.847835,Kinh,Nam,Trung,Chua,20,8.25,5.5,6.25,0,44.75,1993,2011,2011,Co,Co,Co,Co,Co,Co,Co
4,0.93226,0.862497,22,0.862497,0.864712,20,0.869927,0.866035,Kinh,Nam,Nam,Chua,20.5,7.75,5.25,7.5,0,47.5,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
5,0.86371,0.838508,22,0.838508,0.818461,20,0.960798,0.896741,Kinh,Nam,Nam,Chua,24,9.25,9,5.75,0,58,1995,2013,2013,Co,Khong,Co,Co,Co,Co,Co
1,0.952671,0.871795,22,0.871795,0.953081,16,0.857469,0.865763,Kinh,Nam,Nam,Chua,21,6.5,5.75,0,8.75,51,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Co
1,0.516418,0.606554,22,0.606554,0.706962,20,0.572543,0.590358,Kinh,Nam,Trung,Chua,21.25,6.5,6.5,8.25,0,44.75,1995,2013,2013,Khong,Co,Co,Khong,Co,Co,Co
2,0.962551,0.860694,22,0.860694,0.920113,15,0.863636,0.861887,Kinh,Nu,Bac,Chua,20,9.5,9.75,0,0.75,58,1993,2011,2011,Co,Khong,Co,Co,Co,Co,Co
3,0.706164,0.579378,22,0.579378,0.761703,17,0.525529,0.555905,Kinh,Nam,Trung,Chua,25.75,9.75,9.25,6.75,0,59.5,1994,2012,2014,Khong,Khong,Co,Co,Co,Co,Co
1,0.936847,0.925976,22,0.925976,0.880359,20,0.882962,0.905493,Kinh,Nam,Nam,Chua,26.25,10,9.5,6.75,0,40,1991,2011,2011,Co,Khong,Co,Co,Co,Co,Co
1,0.322262,0.340831,22,0.340831,0.194749,21,0.246176,0.294604,Kinh,Nam,Nam,Chua,24,6.75,7.25,10,0,49,1995,2013,2013,Khong,Co,Khong,Co,Khong,Khong,Co
5,0.993484,0.870086,22,0.870086,0.917341,21,0.897235,0.883345,Kinh,Nam,Nam,Chua,20,9.5,8,0,2.5,48.25,1993,2011,2011,Co,Khong,Co,Khong,Co,Co,Co
6,0.104739,0.313395,22,0.313395,0.241221,17,0.215131,0.270562,Kinh,Nu,Trung,Roi,21.5,10,9.5,0,2,44,1994,2012,2014,Khong,Khong,Khong,Khong,Khong,Khong,Co
1,0.669886,0.642915,22,0.642915,0.523823,19,0.675459,0.657997,Kinh,Nam,Trung,Chua,24.25,6.75,10,7.5,0,40.75,1993,2011,2011,Khong,Khong,Co,Co,Co,Co,Co
6,0.968132,0.808824,22,0.808824,0.873964,16,0.886262,0.84143,Kinh,Nam,Nam,Chua,20,7.25,7.5,0,5.25,45.5,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
5,0.654547,0.619146,22,0.619146,0.754744,16,0.59484,0.608912,Kinh,Nam,Trung,Chua,20.25,5.75,5.25,0,9.25,45.5,1994,2012,2012,Co,Khong,Co,Co,Co,Co,Co
3,0.949138,0.830926,22,0.830926,0.965386,16,0.972071,0.890356,Kinh,Nam,Trung,Chua,24.25,7.25,8.5,8.5,0,54.5,1994,2013,2013,Khong,Khong,Co,Khong,Co,Co,Co
6,0.665149,0.788861,22,0.788861,0.508172,21,0.625798,0.709226,Kinh,Nu,Trung,Chua,24.75,9.5,6,9.25,0,40.5,1993,2011,2011,Khong,Co,Co,Khong,Co,Co,Co
5,0.927024,0.854899,22,0.854899,0.988095,16,0.932397,0.88753,Kinh,Nu,Bac,Chua,20.25,9.5,5.25,0,5.5,54,1992,2012,2012,Co,Co,Co,Co,Co,Co,Co
2,0.839627,0.886909,22,0.886909,0.902477,22,0.877555,0.882232,Kinh,Nam,Trung,Chua,20.25,6.5,6,0,7.75,51.5,1994,2012,2012,Co,Co,Co,Co,Co,Co,Co
3,0.993374,0.942106,22,0.942106,0.809637,19,0.962397,0.951509,Kinh,Nam,Trung,Chua,20.25,9.75,6.25,0,4.25,55,1994,2012,2012,Co,Co,Co,Co,Co,Co,Co
6,0.982108,0.84796,22,0.84796,0.91081,21,0.923221,0.884715,Kinh,Nu,Nam,Chua,26,10,7.5,8.5,0,47.5,1994,2012,2012,Co,Co,Co,Co,Co,Co,Co
4,0.781064,0.721465,22,0.721465,0.598419,22,0.7189,0.720183,Kinh,Nam,Trung,Chua,21,5.25,9.25,0,6.5,56.75,1995,2013,2013,Co,Khong,Co,Co,Co,Co,Co
3,0.516364,0.746245,22,0.746245,0.540335,15,0.735299,0.741807,Kinh,Nam,Trung,Chua,20.25,6.5,8.5,0,5.25,44.75,1994,2012,2012,Khong,Co,Co,Co,Co,Co,Co
4,0.880676,0.916193,22,0.916193,0.851742,20,0.988322,0.95054,Kinh,Nam,Nam,Chua,20.25,9.25,6.75,0,4.25,58,1994,2012,2012,Co,Co,Co,Co,Co,Co,Co
2,0.953209,0.967506,22,0.967506,0.923848,22,0.939925,0.953716,Kinh,Nam,Nam,Chua,20.25,9,10,0,1.25,58.25,1994,2012,2012,Khong,Khong,Co,Khong,Co,Co,Co
1,0.896104,0.969831,22,0.969831,0.927027,20,0.834497,0.905386,Kinh,Nam,Nam,Chua,21.5,8.25,6,7.25,0,47,1994,2012,2014,Khong,Co,Co,Co,Co,Co,Co
5,0.833133,0.877484,22,0.877484,0.946033,14,0.952999,0.906851,Kinh,Nam,Nam,Chua,24,6.75,9.25,8,0,59.25,1993,2012,2012,Co,Khong,Co,Khong,Co,Co,Co
1,0.374909,0.321328,22,0.321328,0.153698,21,0.117964,0.22201,Kinh,Nam,Nam,Chua,20.25,7.5,6.25,0,6.5,55,1994,2012,2012,Khong,Co,Khong,Co,Khong,Khong,Co
6,0.569104,0.745419,22,0.745419,0.639095,20,0.681034,0.71476,Kinh,Nam,Bac,Chua,21.5,5.5,6.25,0,9.75,50,1994,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
4,0.811709,0.984817,22,0.984817,0.989857,19,0.82678,0.91158,Khac,Nam,Nam,Roi,25.75,9.75,8.75,7.25,0,41.5,1994,2012,2012,Khong,Khong,Co,Co,Co,Co,Co
6,0.997465,0.856316,22,0.856316,0.964354,15,0.953484,0.895708,Kinh,Nam,Trung,Chua,24.75,5,9.75,10,0,59.25,1995,2013,2013,Khong,Co,Co,Co,Co,Co,Co
3,0.878503,0.935466,22,0.935466,0.915185,19,0.812193,0.878339,Kinh,Nam,Bac,Chua,20,6.25,7.75,6,0,44.75,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
6,0.890924,0.968768,22,0.968768,0.967284,18,0.813621,0.898952,Kinh,Nam,Bac,Chua,21.5,6.75,6,8.75,0,49,1996,2014,2014,Co,Co,Co,Co,Co,Co,Co
5,0.927287,0.970002,22,0.970002,0.858152,16,0.975203,0.972192,Kinh,Nam,Nam,Chua,21.5,9,5.25,0,7.25,55.5,1995,2014,2014,Khong,Co,Co,Co,Co,Co,Co
3,0.873043,0.850676,22,0.850676,0.965365,14,0.955424,0.891411,Kinh,Nu,Bac,Chua,20.25,6.5,10,0,3.75,59.25,1993,2011,2012,Khong,Co,Co,Khong,Co,Co,Co
3,0.874544,0.876582,22,0.876582,0.855109,17,0.858104,0.868528,Kinh,Nam,Bac,Chua,24.5,7.25,8.25,9,0,41.5,1993,2011,2011,Co,Co,Co,Khong,Co,Co,Co
4,0.782833,0.648259,22,0.648259,0.522975,19,0.512381,0.585292,Kinh,Nam,Nam,Chua,19,5.75,8.5,0,4.75,59.75,1990,2010,2010,Co,Khong,Co,Co,Co,Co,Co
1,0.833571,0.944079,22,0.944079,0.968754,21,0.891279,0.918292,Kinh,Nam,Nam,Chua,21.5,8.25,8.25,0,5,52.75,1995,2013,2014,Khong,Khong,Co,Khong,Co,Co,Co
3,0.94411,0.953699,22,0.953699,0.807149,16,0.855726,0.912447,Kinh,Nam,Trung,Chua,24.75,8,8.5,8.25,0,59.75,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
1,0.241376,0.228508,22,0.228508,0.002729,17,0.06228,0.15605,Kinh,Nam,Bac,Chua,21,6,5.25,0,9.75,56.25,1994,2012,2013,Khong,Co,Khong,Co,Khong,Khong,Co
1,0.810665,0.956951,22,0.956951,0.959163,16,0.883555,0.926048,Kinh,Nam,Nam,Chua,20,6.75,5.25,0,8,49.75,1991,2009,2011,Khong,Khong,Co,Khong,Co,Co,Co
4,0.315254,0.343691,22,0.343691,0.216258,14,0.394945,0.363623,Kinh,Nam,Trung,Chua,20.25,5,8.5,0,6.75,50.5,1994,2012,2012,Khong,Khong,Khong,Khong,Khong,Khong,Co
2,0.822529,0.952294,22,0.952294,0.806012,22,0.902009,0.927151,Kinh,Nam,Bac,Chua,21.5,9.25,7.25,0,5,58.75,1996,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
6,0.94843,0.967027,22,0.967027,0.877995,20,0.974937,0.970794,Kinh,Nam,Trung,Chua,21.5,6.5,7,8,0,48.75,1994,2012,2014,Co,Co,Co,Co,Co,Co,Co
2,0.888144,0.863006,22,0.863006,0.977704,22,0.935676,0.899341,Kinh,Nam,Bac,Chua,25.5,7.5,9.75,8.25,0,50.25,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
2,0.589796,0.784658,22,0.784658,0.617423,16,0.764164,0.776029,Kinh,Nam,Nam,Chua,21.5,5.75,5.5,10.25,0,42,1996,2014,2014,Khong,Khong,Co,Co,Co,Co,Co
3,0.877478,0.904174,22,0.904174,0.946489,19,0.904459,0.904306,Kinh,Nam,Nam,Chua,20.25,5.25,8.25,0,6.75,59.5,1993,2012,2012,Co,Co,Co,Khong,Co,Co,Co
1,0.849497,0.843949,22,0.843949,0.852411,16,0.946817,0.887262,Kinh,Nam,Nam,Chua,21.75,8.5,5.5,7.75,0,45.5,1995,2013,2013,Co,Co,Co,Co,Co,Co,Co
2,0.510781,0.613002,22,0.613002,0.675335,18,0.693795,0.649359,Kinh,Nam,Nam,Chua,19,5.75,8.25,0,5,46.5,1991,2009,2010,Co,Khong,Co,Co,Co,Co,Co
2,0.898374,0.800445,22,0.800445,0.948034,18,0.919801,0.854156,Kinh,Nu,Bac,Chua,21.5,5.25,5.25,11,0,42.75,1994,2014,2014,Co,Khong,Co,Khong,Co,Co,Co
6,0.671545,0.688665,22,0.688665,0.711385,17,0.662978,0.677468,Kinh,Nam,Nam,Chua,19,6.5,8.75,0,3.75,47.25,1988,2008,2010,Co,Khong,Co,Co,Co,Co,Co
3,0.984828,0.879057,22,0.879057,0.991535,16,0.802246,0.846716,Kinh,Nu,Trung,Chua,22.75,5.75,7.25,9.75,0,56.75,1994,2012,2012,Co,Khong,Co,Khong,Co,Co,Co
3,0.131716,0.205265,22,0.205265,0.221865,21,0.307792,0.255336,Kinh,Nu,Trung,Chua,20.25,8.25,6,0,6,49,1993,2012,2012,Khong,Khong,Khong,Co,Khong,Khong,Co
3,0.972888,0.877474,22,0.877474,0.935525,18,0.995186,0.930444,Kinh,Nam,Trung,Chua,22.5,6.75,9.75,6,0,51,1996,2014,2014,Khong,Co,Co,Co,Co,Co,Co
6,0.829279,0.890205,22,0.890205,0.982308,16,0.903239,0.895693,Kinh,Nam,Nam,Chua,21.5,7.5,9.25,0,4.75,52.25,1996,2014,2014,Khong,Khong,Co,Khong,Co,Co,Co
6,0.365014,0.02299,22,0.02299,0.486772,14,0.452288,0.189939,Kinh,Nam,Trung,Chua,25.5,8.75,8.5,8.25,0,42,1995,2013,2014,Khong,Khong,Khong,Co,Khong,Khong,Co
5,0.502961,0.784988,22,0.784988,0.640908,19,0.609559,0.703692,Kinh,Nam,Nam,Chua,21,7.25,8.75,0,5,49,1995,2013,2013,Co,Khong,Co,Co,Co,Co,Co
1,0.829868,0.851862,22,0.851862,0.81913,21,0.906272,0.878434,Kinh,Nam,Nam,Chua,21,6.75,6.5,7.75,0,45.5,1995,2013,2013,Co,Khong,Co,Co,Co,Co,Co
3,0.929917,0.970885,22,0.970885,0.84102,20,0.943355,0.957775,Khac,Nam,Nam,Chua,19,7,5.5,0,6.5,44.25,1991,2009,2010,Co,Co,Co,Co,Co,Co,Co
