@relation 'original_data-weka.filters.unsupervised.attribute.NumericToNominal-R1,20,21,22'

@attribute Khoa {1,2,3,4,5,6}
@attribute DiemDanhHK1 numeric
@attribute GPAHK1 numeric
@attribute TinChiDangKyHK1 numeric
@attribute GPATichLuyHK1 numeric
@attribute DiemDanhHK2 numeric
@attribute TinChiDangKyHK2 numeric
@attribute GPAHK2 numeric
@attribute GPATichLuyHK2 numeric
@attribute DanToc {Kinh,Khac}
@attribute GioiTinh {Nam,Nu}
@attribute QueQuan {Trung,Nam,Bac}
@attribute HonNhan {Chua,Roi}
@attribute DiemThiDaiHocTong numeric
@attribute DiemThiDaiHocToan numeric
@attribute DiemThiDaiHocLy numeric
@attribute DiemThiDaiHocHoa numeric
@attribute DiemThiDaiHocAnh numeric
@attribute DiemThiTHPT numeric
@attribute NamSinh {1988,1989,1990,1991,1992,1993,1994,1995,1996}
@attribute NamTotNghiepCap3 {2008,2009,2010,2011,2012,2013,2014}
@attribute NamNhapHoc {2010,2011,2012,2013,2014}
@attribute NhanTroCapToanPhanHK1 {Co,Khong}
@attribute NhanTroCapToanPhanHK2 {Khong,Co}
@attribute VayHocPhiHK1 {Co,Khong}
@attribute NhanHocBongHK1 {Co,Khong}
@attribute VayHocPhiHK2 {Co,Khong}
@attribute NhanHocBongHK2 {Co,Khong}
@attribute CoHocTiepKhong {Co,Khong}

@data
4,0.88,0.94,22,0.94,0.82,19,0.99,0.96,Khac,Nam,Nam,Chua,23,7.5,9.25,6.25,0,47,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
6,0.91,0.94,22,0.94,1,22,0.96,0.95,Kinh,Nam,Trung,Chua,23.25,6.25,8,9,0,58.5,1991,2009,2010,Khong,Co,Co,Co,Co,Co,Co
1,0.86,0.98,22,0.98,0.83,19,0.97,0.98,Khac,Nu,Nam,Chua,19,9.25,6.5,0,3.25,59.25,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
6,0.86,0.88,22,0.88,0.94,18,0.96,0.92,Kinh,Nam,Bac,Chua,19,9.25,9,0,0.75,46.5,1989,2008,2010,Co,Khong,Co,Khong,Co,Co,Co
1,0.82,0.88,22,0.88,0.94,16,0.96,0.91,Kinh,Nu,Bac,Chua,24.25,8.5,9.25,6.5,0,56.5,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
6,0.9,0.99,22,0.99,0.86,14,0.89,0.95,Kinh,Nu,Trung,Chua,19,6.5,6.75,0,5.75,47.75,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
1,0.81,0.83,22,0.83,0.94,18,0.9,0.86,Kinh,Nu,Bac,Chua,23,8.5,7.5,7,0,48,1990,2008,2010,Co,Khong,Co,Co,Co,Co,Co
4,0.88,0.87,22,0.87,0.96,18,0.84,0.86,Kinh,Nam,Trung,Chua,27,10,7.25,9.75,0,58.25,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
1,0.86,0.96,22,0.96,0.89,22,0.9,0.93,Kinh,Nam,Nam,Chua,22.75,7.75,7.25,7.75,0,47.25,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
1,0.95,0.98,22,0.98,0.86,22,0.81,0.9,Kinh,Nam,Bac,Chua,25.25,8,8.75,8.5,0,50.75,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
6,0.93,0.9,22,0.9,0.91,22,0.97,0.94,Kinh,Nu,Trung,Chua,23,8.25,7.5,7.25,0,40.25,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
5,0.92,0.81,22,0.81,0.86,15,0.91,0.85,Kinh,Nu,Nam,Chua,21,6.5,6.75,7.75,0,57.5,1992,2010,2010,Khong,Co,Co,Co,Co,Co,Co
2,0.93,0.92,22,0.92,0.88,22,0.94,0.93,Kinh,Nam,Bac,Chua,19,9,7.5,0,2.5,57.75,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
1,0.85,0.86,22,0.86,0.91,22,0.93,0.9,Khac,Nu,Bac,Chua,24,8.5,7.25,8.25,0,43.25,1991,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
3,0.8,0.95,22,0.95,0.84,19,0.93,0.94,Kinh,Nu,Nam,Chua,19,5.25,5.25,0,8.5,57.25,1990,2008,2010,Khong,Khong,Co,Khong,Co,Co,Co
5,0.93,0.93,22,0.93,0.8,21,0.85,0.89,Kinh,Nam,Nam,Chua,23.75,8.75,8.25,6.75,0,56.5,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
3,0.95,0.96,22,0.96,0.92,18,0.87,0.92,Kinh,Nu,Trung,Roi,19,5.5,6.5,0,7,55,1990,2008,2010,Co,Khong,Co,Khong,Co,Co,Co
5,0.93,1,22,1,0.84,19,0.89,0.95,Kinh,Nam,Trung,Chua,22.25,7.25,5.5,9.5,0,51.75,1992,2010,2010,Khong,Co,Co,Co,Co,Co,Co
6,0.81,0.82,22,0.82,0.82,17,0.9,0.85,Khac,Nam,Nam,Chua,20,7.5,5.5,7,0,53.25,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
6,0.96,0.83,22,0.83,0.89,16,0.89,0.86,Kinh,Nam,Nam,Chua,19,9.75,8,0,1.25,58.25,1990,2010,2010,Co,Co,Co,Co,Co,Co,Co
3,0.83,0.94,22,0.94,0.87,22,0.87,0.91,Kinh,Nam,Nam,Chua,19,6.75,5.5,0,6.75,41.5,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
5,0.88,0.9,22,0.9,0.91,22,0.94,0.92,Kinh,Nam,Trung,Chua,23.5,6.25,8,9.25,0,54.75,1991,2009,2010,Khong,Khong,Co,Co,Co,Co,Co
1,0.84,0.81,22,0.81,0.81,21,0.82,0.81,Khac,Nu,Trung,Chua,24.25,8.75,8.5,7,0,42.5,1988,2008,2010,Co,Khong,Co,Khong,Co,Co,Co
6,0.86,0.85,22,0.85,0.81,14,0.85,0.85,Kinh,Nam,Bac,Chua,19,9.25,7.5,0,2.25,50.75,1991,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
6,0.99,0.94,22,0.94,0.91,17,0.88,0.91,Kinh,Nam,Bac,Chua,19,8.75,8.25,0,2,47,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
5,0.87,0.94,22,0.94,0.94,20,0.95,0.94,Kinh,Nu,Bac,Chua,27,9.75,7.75,9.5,0,49.75,1990,2010,2010,Khong,Co,Co,Co,Co,Co,Co
3,0.88,0.96,22,0.96,0.88,21,0.83,0.9,Kinh,Nam,Nam,Chua,19,7.5,9.25,0,2.25,59.25,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
4,0.91,0.99,22,0.99,0.91,21,0.8,0.9,Kinh,Nam,Bac,Chua,24,8.75,5.5,9.75,0,45,1990,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
1,0.94,0.87,22,0.87,1,18,0.83,0.85,Kinh,Nam,Trung,Chua,19,8.5,8,0,2.5,51.25,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
6,0.83,0.92,22,0.92,0.83,19,0.98,0.95,Kinh,Nam,Bac,Chua,26,8.5,9.5,8,0,43.25,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
1,0.96,0.89,22,0.89,0.89,19,0.93,0.91,Kinh,Nam,Trung,Chua,21,7.25,8,5.75,0,49.5,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
6,0.99,0.91,22,0.91,0.98,14,0.93,0.92,Khac,Nam,Bac,Chua,26.25,8,10,8.25,0,55.5,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
3,0.98,0.9,22,0.9,0.88,18,0.91,0.9,Kinh,Nam,Nam,Chua,19,7.25,7,0,4.75,57,1991,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
6,0.92,0.9,22,0.9,0.82,18,0.99,0.94,Kinh,Nu,Trung,Chua,25.75,8.5,8.75,8.5,0,41.5,1990,2008,2010,Co,Khong,Co,Co,Co,Co,Co
1,0.91,0.98,22,0.98,0.87,15,0.88,0.94,Kinh,Nam,Nam,Chua,20.5,8.75,5.25,6.5,0,44.25,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
2,0.95,0.94,22,0.94,0.94,18,0.81,0.88,Kinh,Nu,Bac,Chua,21.25,9.25,6,6,0,55.75,1990,2008,2010,Co,Co,Co,Khong,Co,Co,Co
5,0.83,0.89,22,0.89,0.95,15,0.92,0.9,Kinh,Nam,Trung,Chua,19,9.75,6.25,0,3,46.25,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
1,0.86,0.86,22,0.86,0.99,22,0.9,0.88,Kinh,Nam,Nam,Chua,19,8.5,8.75,0,1.75,46.25,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
4,0.98,0.99,22,0.99,0.86,19,0.9,0.95,Kinh,Nam,Trung,Chua,19,5,5.5,0,8.5,55,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
5,0.94,0.85,22,0.85,0.89,22,0.93,0.89,Kinh,Nam,Trung,Chua,22.5,7.75,6,8.75,0,56,1991,2009,2010,Co,Co,Co,Khong,Co,Co,Co
2,0.82,0.83,22,0.83,0.88,22,0.91,0.87,Kinh,Nam,Nam,Chua,22.75,7.5,7.5,7.75,0,40.75,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
1,0.85,0.85,22,0.85,0.93,15,0.92,0.88,Kinh,Nu,Trung,Chua,19,5.5,5,0,8.5,44.25,1992,2010,2010,Khong,Co,Co,Co,Co,Co,Co
2,0.85,0.97,22,0.97,0.8,16,0.96,0.97,Kinh,Nam,Bac,Chua,19,7,5.25,0,6.75,57.75,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
1,0.97,0.83,22,0.83,0.97,14,0.96,0.88,Kinh,Nam,Bac,Chua,24.25,5.5,9.5,9.25,0,52.25,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
6,0.87,0.9,22,0.9,0.84,16,0.92,0.91,Kinh,Nam,Trung,Chua,19,7.25,5,0,6.75,45,1990,2008,2010,Khong,Khong,Co,Khong,Co,Co,Co
3,0.93,0.99,22,0.99,0.93,21,0.97,0.98,Kinh,Nam,Bac,Chua,22.5,8.25,5.75,8.5,0,42,1988,2008,2010,Co,Khong,Co,Co,Co,Co,Co
6,0.83,0.96,22,0.96,0.99,17,0.9,0.93,Kinh,Nam,Trung,Chua,21.75,7.75,8.25,5.75,0,58.5,1990,2010,2010,Co,Co,Co,Khong,Co,Co,Co
1,0.95,0.96,22,0.96,0.89,14,1,0.98,Kinh,Nam,Trung,Chua,19,5.25,5.5,8.25,0,51.25,1990,2010,2010,Co,Co,Co,Khong,Co,Co,Co
3,0.92,0.99,22,0.99,0.83,15,0.96,0.98,Kinh,Nam,Nam,Chua,22,9,5,8,0,58.5,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
6,0.86,0.92,22,0.92,0.81,19,0.84,0.88,Kinh,Nam,Bac,Chua,27.5,9.25,8.75,9.5,0,59,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
3,0.91,0.89,22,0.89,0.94,15,0.98,0.93,Khac,Nam,Nam,Roi,19,8,8.25,0,2.75,46.75,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
2,0.96,0.95,22,0.95,0.94,16,0.89,0.92,Kinh,Nam,Bac,Chua,21.25,6,5.25,10,0,46.75,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
2,0.93,0.95,22,0.95,0.98,16,0.88,0.92,Kinh,Nam,Nam,Chua,26.75,9.75,9.75,7.25,0,49,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
2,0.95,0.87,22,0.87,0.91,21,0.86,0.87,Kinh,Nu,Nam,Chua,22,9.25,5,7.75,0,42.75,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
1,0.94,0.94,22,0.94,0.85,15,0.94,0.94,Kinh,Nam,Trung,Chua,19.75,6.75,8,5,0,59,1990,2008,2010,Co,Co,Co,Co,Co,Co,Co
1,0.99,0.91,22,0.91,1,14,0.89,0.9,Kinh,Nam,Bac,Chua,19,8.75,7.75,0,2.5,48,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
1,0.84,0.99,22,0.99,0.85,22,0.87,0.93,Kinh,Nam,Nam,Chua,19,7.75,7.25,0,4,54.5,1991,2009,2010,Khong,Co,Co,Khong,Co,Co,Co
2,0.88,0.94,22,0.94,0.92,17,0.82,0.89,Kinh,Nam,Nam,Chua,19,6.5,5.5,0,7,53,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
2,0.9,0.87,22,0.87,0.85,22,0.98,0.93,Khac,Nam,Nam,Chua,22.5,6.25,9,7.25,0,56.75,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
2,0.83,0.9,22,0.9,0.92,17,0.94,0.92,Kinh,Nam,Nam,Chua,19,8.25,7.5,0,3.25,42.5,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
1,0.81,0.92,22,0.92,0.85,14,0.89,0.91,Kinh,Nam,Bac,Chua,21,7,5.75,8.25,0,41.75,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
5,0.82,0.9,22,0.9,0.86,18,0.82,0.86,Kinh,Nu,Bac,Chua,19,7.25,5.5,0,6.25,47,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
2,0.92,0.96,22,0.96,1,19,0.97,0.96,Kinh,Nam,Nam,Chua,19,6.25,8.5,0,4.25,53.5,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
6,0.98,0.84,22,0.84,0.92,14,0.89,0.86,Kinh,Nam,Trung,Chua,20.5,5.75,7.5,7.25,0,44.25,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
6,0.92,0.99,22,0.99,0.83,20,0.82,0.91,Khac,Nam,Trung,Chua,19,9.75,9,0,0.25,50.25,1991,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
6,0.84,0.98,22,0.98,0.95,14,0.98,0.98,Kinh,Nam,Bac,Chua,19,7.75,6.75,0,4.5,48,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
1,0.91,0.99,22,0.99,0.84,22,1,1,Kinh,Nu,Bac,Chua,19,10,5.25,0,3.75,55.5,1990,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
4,0.83,0.84,22,0.84,0.85,20,0.81,0.83,Khac,Nam,Nam,Chua,19,9.75,5.75,0,3.5,48.25,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
1,0.87,0.88,22,0.88,0.83,19,0.8,0.84,Kinh,Nam,Bac,Chua,19,6,9.25,0,3.75,55.75,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
2,0.89,0.91,22,0.91,0.82,22,0.88,0.9,Kinh,Nam,Bac,Chua,19,9,8,0,2,46.75,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
1,0.86,0.88,22,0.88,0.89,18,0.98,0.93,Kinh,Nam,Bac,Chua,19,6.25,7,0,5.75,45,1991,2009,2010,Co,Co,Co,Khong,Co,Co,Co
2,0.81,0.97,22,0.97,0.88,21,0.91,0.94,Kinh,Nam,Trung,Chua,24.5,9.75,9.5,5.25,0,56.5,1990,2008,2010,Co,Khong,Co,Co,Co,Co,Co
2,1,0.95,22,0.95,0.81,19,0.86,0.91,Kinh,Nam,Bac,Chua,19,9.25,7,0,2.75,40.75,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
4,0.97,0.94,22,0.94,0.92,21,0.84,0.89,Kinh,Nam,Nam,Chua,19,8,5.5,0,5.5,53,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
4,0.86,0.9,22,0.9,0.83,16,0.94,0.92,Kinh,Nam,Trung,Chua,26.5,7.75,9,9.75,0,50.25,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
4,0.99,1,22,1,0.83,14,0.99,1,Kinh,Nam,Trung,Chua,19,7.25,5,6.75,0,43.5,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
4,0.93,0.99,22,0.99,0.8,21,0.99,0.99,Kinh,Nam,Bac,Chua,19,8.75,7,0,3.25,44.5,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
5,0.9,0.92,22,0.92,0.97,21,1,0.96,Kinh,Nu,Bac,Chua,19,9.75,9,0,0.25,46,1991,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
1,0.96,0.89,22,0.89,0.95,15,0.85,0.87,Kinh,Nam,Nam,Chua,21.5,6.25,7.25,8,0,48.25,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
6,0.9,0.96,22,0.96,0.96,20,0.95,0.96,Kinh,Nam,Nam,Chua,19,9.75,9.25,0,9,47,1990,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
5,0.89,0.82,22,0.82,0.91,22,0.92,0.87,Kinh,Nu,Trung,Chua,19,8.25,6.5,0,4.25,41.5,1990,2009,2010,Khong,Co,Co,Khong,Co,Co,Co
6,0.95,0.82,22,0.82,0.95,15,0.95,0.87,Kinh,Nu,Bac,Chua,26.5,7.25,9.5,9.75,0,51.75,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
3,0.95,0.95,22,0.95,0.83,14,0.99,0.97,Kinh,Nu,Bac,Chua,19,9.5,5.75,0,3.75,59.75,1991,2009,2010,Co,Co,Co,Khong,Co,Co,Co
2,0.91,0.86,22,0.86,0.99,20,0.9,0.88,Kinh,Nam,Nam,Chua,22.25,8,8.75,5.5,0,49.5,1991,2009,2010,Khong,Khong,Co,Khong,Co,Co,Co
2,0.89,0.84,22,0.84,0.96,22,0.84,0.84,Kinh,Nam,Bac,Chua,19,7,8.75,0,3.25,53,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
1,0.93,0.97,22,0.97,0.96,15,0.9,0.94,Khac,Nam,Trung,Chua,20.25,9.25,6,5,0,54.5,1991,2009,2010,Khong,Khong,Co,Khong,Co,Co,Co
5,0.95,0.89,22,0.89,0.84,14,0.84,0.87,Kinh,Nam,Trung,Chua,19,8.75,5.75,0,4.5,59.75,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
6,0.97,0.99,22,0.99,0.98,16,0.89,0.95,Kinh,Nu,Nam,Chua,20.25,5.5,6.75,8,0,43.75,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
2,0.93,0.88,22,0.88,0.88,21,0.96,0.92,Kinh,Nam,Bac,Chua,19,7,9.25,0,2.75,54.25,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
4,0.81,0.99,22,0.99,0.86,17,0.95,0.97,Kinh,Nam,Trung,Chua,25.25,7.5,9,8.75,0,54.5,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
5,0.92,0.85,22,0.85,0.88,16,0.85,0.85,Kinh,Nam,Bac,Chua,25,9.75,10,5.25,0,49,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
4,0.88,0.98,22,0.98,0.87,16,0.88,0.94,Kinh,Nam,Nam,Chua,24.75,7.5,9.5,7.75,0,57.5,1990,2008,2010,Khong,Co,Co,Khong,Co,Co,Co
3,0.92,0.83,22,0.83,0.96,14,0.92,0.87,Kinh,Nam,Bac,Chua,22.5,9,5.5,8,0,53.5,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
5,0.96,1,22,1,0.91,21,0.83,0.92,Kinh,Nam,Nam,Chua,19,8.25,7,0,3.75,44,1991,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
5,0.88,0.9,22,0.9,0.97,17,0.85,0.88,Kinh,Nam,Bac,Chua,20.5,7,5.25,8.25,0,41.5,1990,2008,2010,Co,Co,Co,Co,Co,Co,Co
2,0.92,0.89,22,0.89,0.85,20,0.82,0.86,Kinh,Nam,Trung,Chua,23,6.25,6.75,10,0,43.5,1989,2009,2010,Khong,Co,Co,Co,Co,Co,Co
1,0.96,0.82,22,0.82,0.81,18,0.91,0.86,Kinh,Nam,Nam,Chua,19,5.75,6,0,7.25,58.5,1991,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
6,0.96,0.97,22,0.97,0.81,15,0.89,0.94,Kinh,Nam,Bac,Chua,19,8.25,9.75,0,1,55.25,1990,2008,2010,Co,Co,Co,Co,Co,Co,Co
6,0.88,0.84,22,0.84,0.94,18,0.95,0.89,Kinh,Nu,Trung,Chua,19,7.75,5.5,0,5.75,49.5,1992,2010,2010,Co,Co,Co,Co,Co,Co,Co
4,0.96,0.95,22,0.95,0.84,16,0.99,0.97,Khac,Nam,Bac,Chua,19,7.75,5.5,0,5.75,43,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
6,0.96,0.92,22,0.92,0.88,19,0.94,0.93,Kinh,Nam,Nam,Chua,19,6.75,9,0,3.25,58.75,1990,2009,2010,Co,Khong,Co,Khong,Co,Co,Co
3,0.82,0.84,22,0.84,0.98,14,0.91,0.87,Kinh,Nam,Bac,Chua,19,9.5,7.75,0,1.75,55.5,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
5,0.98,0.88,22,0.88,0.88,14,0.82,0.86,Kinh,Nam,Nam,Chua,19,5.25,7.25,0,6.5,41.25,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
5,0.97,0.89,22,0.89,0.87,22,0.96,0.93,Kinh,Nam,Nam,Chua,21.5,8.25,7.25,6,0,41,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
6,0.82,0.99,22,0.99,0.89,15,0.93,0.97,Kinh,Nam,Bac,Chua,19,6,5.5,0,7.5,58,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
6,0.89,0.89,22,0.89,0.89,21,0.85,0.87,Kinh,Nam,Trung,Chua,19,6.75,8.25,0,4,43,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
3,0.92,0.92,22,0.92,0.98,16,0.97,0.94,Kinh,Nam,Bac,Chua,19,6.25,8.5,0,4.25,56.75,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
3,0.89,0.84,22,0.84,0.92,16,0.88,0.86,Kinh,Nam,Nam,Chua,19,9.25,6.75,0,3,55.75,1991,2010,2010,Khong,Co,Co,Co,Co,Co,Co
4,0.91,0.92,22,0.92,0.89,14,0.85,0.89,Kinh,Nam,Bac,Chua,22.5,9.75,7,5.75,0,49.5,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
6,0.96,0.96,22,0.96,0.92,15,0.88,0.93,Khac,Nam,Bac,Chua,21,7.5,7.75,5.75,0,53,1991,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
1,0.99,0.9,22,0.9,0.87,19,0.96,0.93,Khac,Nam,Bac,Chua,19,8.5,5.5,0,5,52.25,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
2,0.9,0.95,22,0.95,0.9,21,0.82,0.89,Kinh,Nam,Trung,Chua,19,6.75,6.25,0,6,46.75,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
5,0.95,0.81,22,0.81,0.95,20,0.86,0.83,Kinh,Nu,Nam,Chua,20.5,8.5,5,7,0,56.75,1992,2010,2010,Khong,Co,Co,Co,Co,Co,Co
4,0.8,0.82,22,0.82,0.98,20,0.82,0.82,Kinh,Nam,Nam,Chua,19,6.25,9.25,0,3.5,48.75,1991,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
2,0.88,0.8,22,0.8,0.94,21,0.94,0.87,Kinh,Nam,Nam,Chua,19.25,6,6.75,6.5,0,57.75,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
4,0.94,0.88,22,0.88,0.82,18,0.99,0.93,Kinh,Nam,Trung,Chua,24,6.25,8,9.75,0,55.5,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
2,0.87,0.85,22,0.85,0.89,14,0.81,0.83,Kinh,Nu,Trung,Chua,19,6,9.25,0,3.75,57.25,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
6,0.99,0.97,22,0.97,0.95,17,0.95,0.96,Kinh,Nam,Trung,Chua,19,5.5,7.5,0,6,43.5,1991,2009,2010,Khong,Co,Co,Khong,Co,Co,Co
1,0.92,0.91,22,0.91,0.83,21,0.83,0.87,Kinh,Nam,Nam,Chua,19,6,6,7,0,58.5,1988,2008,2010,Khong,Khong,Co,Co,Co,Co,Co
3,0.93,0.81,22,0.81,0.81,15,0.88,0.84,Kinh,Nam,Nam,Chua,19,8.75,9.75,0,0.5,52,1990,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
5,0.94,0.86,22,0.86,0.88,18,0.91,0.88,Kinh,Nam,Trung,Chua,26.25,9.25,7.25,9.75,0,48.5,1990,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
2,0.86,0.81,22,0.81,0.99,15,0.87,0.83,Khac,Nam,Bac,Chua,19,6.75,7,5.25,0,57.25,1988,2008,2010,Khong,Khong,Co,Co,Co,Co,Co
1,0.96,0.81,22,0.81,0.96,22,0.84,0.83,Kinh,Nam,Trung,Chua,19,9,10,0,9.5,46.5,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
4,0.95,0.94,22,0.94,0.97,14,0.98,0.96,Khac,Nu,Nam,Chua,19,9.25,6.75,0,3,54.75,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
2,0.98,0.92,22,0.92,0.84,22,0.88,0.9,Kinh,Nam,Trung,Chua,21,5.75,8,7.25,0,46.5,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
1,0.82,0.98,22,0.98,0.9,17,0.85,0.92,Khac,Nu,Bac,Chua,19,8,8.75,0,2.25,58,1992,2010,2010,Khong,Co,Co,Co,Co,Co,Co
6,0.93,0.88,22,0.88,0.95,19,0.91,0.89,Kinh,Nam,Nam,Chua,23.5,9,6.5,8,0,43.25,1991,2010,2010,Co,Co,Co,Co,Co,Co,Co
3,0.95,0.83,22,0.83,0.84,14,0.91,0.86,Kinh,Nu,Nam,Chua,19,5.75,5.75,0,7.5,57.5,1992,2010,2010,Khong,Co,Co,Khong,Co,Co,Co
5,0.97,0.83,22,0.83,0.89,18,0.81,0.82,Kinh,Nam,Nam,Chua,19,8,6.25,0,4.75,41.5,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
4,0.88,0.87,22,0.87,0.99,18,0.85,0.86,Kinh,Nam,Nam,Chua,21.25,9.5,5.5,6.25,0,59,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
1,0.8,0.95,22,0.95,0.99,16,0.84,0.9,Kinh,Nam,Bac,Chua,19.75,5.5,7,7.25,0,41,1992,2010,2010,Khong,Khong,Co,Khong,Co,Co,Co
6,0.8,0.89,22,0.89,0.9,14,0.99,0.93,Khac,Nam,Bac,Chua,23,8.25,6.75,8,0,40.25,1992,2010,2010,Co,Khong,Co,Co,Co,Co,Co
3,0.97,0.87,22,0.87,0.9,15,0.92,0.89,Kinh,Nu,Nam,Chua,22.25,7.75,8.25,6.25,0,54.5,1992,2010,2010,Co,Co,Co,Khong,Co,Co,Co
4,0.98,0.95,22,0.95,0.89,21,0.81,0.88,Kinh,Nu,Bac,Chua,19,5.5,9.25,0,4.25,46,1992,2010,2010,Khong,Khong,Co,Co,Co,Co,Co
1,0.93,0.98,22,0.98,0.81,18,0.95,0.97,Khac,Nam,Bac,Chua,19,5.75,7,0,6.25,42.25,1992,2010,2010,Khong,Co,Co,Co,Co,Co,Co
1,0.98,0.92,22,0.92,0.95,19,0.86,0.89,Kinh,Nu,Trung,Chua,22.25,7.5,7,7.75,0,47,1991,2009,2010,Khong,Co,Co,Khong,Co,Co,Co
2,0.88,0.82,22,0.82,0.86,22,0.87,0.85,Kinh,Nu,Nam,Roi,24.25,9,7.75,7.5,0,43.25,1992,2010,2010,Co,Khong,Co,Khong,Co,Co,Co
